Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
17-Sep-19,EQ,"2,735.00","2,762.40","2,730.60","2,725.30","2,739.90","2,738.05","2,743.30","2,964.00","1,872.95",468543,"1,28,53,52,744.15",37689
16-Sep-19,EQ,"2,731.00","2,762.60","2,703.10","2,731.55","2,722.00","2,725.30","2,728.59","2,964.00","1,872.95",818425,"2,23,31,50,224.65",37646
13-Sep-19,EQ,"2,781.65","2,794.95","2,692.75","2,767.05","2,728.65","2,731.55","2,729.31","2,964.00","1,872.95",1189800,"3,24,73,31,855.75",80371
12-Sep-19,EQ,"2,766.00","2,788.00","2,747.10","2,761.00","2,765.65","2,767.05","2,766.98","2,964.00","1,872.95",469462,"1,29,89,90,563.55",25990
11-Sep-19,EQ,"2,752.00","2,778.40","2,741.00","2,749.20","2,766.00","2,761.00","2,759.44","2,964.00","1,872.95",634349,"1,75,04,51,134.35",49667
09-Sep-19,EQ,"2,729.10","2,764.65","2,729.10","2,739.95","2,750.00","2,749.20","2,747.62","2,964.00","1,872.95",639935,"1,75,83,00,467.10",32425
06-Sep-19,EQ,"2,684.10","2,746.95","2,675.05","2,682.45","2,730.65","2,739.95","2,719.08","2,964.00","1,872.95",791834,"2,15,30,56,075.35",47686
05-Sep-19,EQ,"2,636.75","2,694.80","2,636.75","2,602.70","2,684.95","2,682.45","2,665.68","2,964.00","1,872.95",897710,"2,39,30,09,895.85",46832
04-Sep-19,EQ,"2,539.90","2,611.55","2,532.90","2,532.80","2,600.20","2,602.70","2,580.03","2,964.00","1,872.95",819257,"2,11,37,10,098.45",50312
03-Sep-19,EQ,"2,558.35","2,567.00","2,522.80","2,557.50","2,526.15","2,532.80","2,549.22","2,964.00","1,872.95",385453,"98,26,05,815.30",22281
30-Aug-19,EQ,"2,530.20","2,568.00","2,513.00","2,527.80","2,558.15","2,557.50","2,536.60","2,964.00","1,872.95",575277,"1,45,92,49,651.55",47962
29-Aug-19,EQ,"2,515.00","2,535.00","2,493.95","2,512.10","2,527.85","2,527.80","2,517.88","2,964.00","1,872.95",504970,"1,27,14,52,580.00",33058
28-Aug-19,EQ,"2,557.50","2,569.00","2,503.45","2,540.70","2,512.00","2,512.10","2,526.38","2,964.00","1,872.95",423228,"1,06,92,36,426.75",27352
27-Aug-19,EQ,"2,575.00","2,584.00","2,532.80","2,567.20","2,540.30","2,540.70","2,556.03","2,964.00","1,872.95",583104,"1,49,04,33,283.10",55432
26-Aug-19,EQ,"2,559.95","2,585.00","2,542.05","2,541.25","2,570.00","2,567.20","2,564.92","2,964.00","1,872.95",435006,"1,11,57,56,589.60",22683
23-Aug-19,EQ,"2,545.10","2,560.65","2,524.00","2,545.40","2,547.00","2,541.25","2,542.17","2,964.00","1,872.95",572710,"1,45,59,26,059.85",63270
22-Aug-19,EQ,"2,503.00","2,560.00","2,503.00","2,503.00","2,533.05","2,545.40","2,543.42","2,964.00","1,872.95",529785,"1,34,74,67,884.70",35543
21-Aug-19,EQ,"2,500.00","2,526.90","2,491.00","2,554.60","2,502.50","2,503.00","2,508.89","2,964.00","1,872.95",850994,"2,13,50,46,621.75",40628
20-Aug-19,EQ,"2,524.75","2,564.45","2,515.50","2,509.10","2,553.00","2,554.60","2,542.62","2,964.00","1,872.95",609510,"1,54,97,52,170.70",32490
19-Aug-19,EQ,"2,540.00","2,568.95","2,495.00","2,492.55","2,513.50","2,509.10","2,536.15","2,964.00","1,872.95",711303,"1,80,39,67,809.50",37090
16-Aug-19,EQ,"2,529.00","2,529.00","2,465.00","2,511.95","2,491.10","2,492.55","2,483.23","2,964.00","1,872.95",797845,"1,98,12,31,647.05",51627
14-Aug-19,EQ,"2,525.05","2,537.80","2,351.20","2,556.35","2,512.50","2,511.95","2,459.12","2,964.00","1,872.95",1609457,"3,95,78,41,908.90",78696
13-Aug-19,EQ,"2,578.00","2,599.50","2,541.00","2,573.45","2,553.00","2,556.35","2,570.59","2,964.00","1,872.95",374844,"96,35,69,814.00",25661
09-Aug-19,EQ,"2,576.75","2,589.70","2,560.10","2,571.95","2,566.00","2,573.45","2,576.98","2,964.00","1,872.95",373925,"96,35,98,223.25",22088
08-Aug-19,EQ,"2,570.00","2,587.95","2,550.05","2,556.80","2,576.80","2,571.95","2,571.44","2,964.00","1,872.95",255261,"65,63,87,682.90",20480
07-Aug-19,EQ,"2,550.00","2,588.85","2,540.95","2,556.20","2,560.00","2,556.80","2,564.76","2,964.00","1,872.95",316279,"81,11,81,104.90",26781
06-Aug-19,EQ,"2,509.85","2,584.90","2,501.00","2,514.70","2,551.00","2,556.20","2,562.71","2,964.00","1,872.95",603217,"1,54,58,67,982.00",53606
05-Aug-19,EQ,"2,523.00","2,537.95","2,500.70","2,529.20","2,505.50","2,514.70","2,516.99","2,964.00","1,872.95",337575,"84,96,72,532.85",21788
02-Aug-19,EQ,"2,533.80","2,550.00","2,496.25","2,533.75","2,535.00","2,529.20","2,521.45","2,964.00","1,872.95",593989,"1,49,77,15,372.30",35145
01-Aug-19,EQ,"2,573.00","2,573.00","2,500.05","2,574.60","2,532.00","2,533.75","2,530.50","2,964.00","1,872.95",976249,"2,47,03,96,591.55",48943
31-Jul-19,EQ,"2,535.00","2,590.00","2,533.00","2,560.00","2,568.30","2,574.60","2,567.21","2,964.00","1,872.95",834690,"2,14,28,24,517.60",44110
30-Jul-19,EQ,"2,648.00","2,693.50","2,549.10","2,653.95","2,558.00","2,560.00","2,626.85","2,964.00","1,872.95",2197242,"5,77,18,31,499.95",99444
29-Jul-19,EQ,"2,709.90","2,726.80","2,621.30","2,704.95","2,648.00","2,653.95","2,664.32","2,964.00","1,872.95",919633,"2,45,01,95,551.30",52652
26-Jul-19,EQ,"2,640.05","2,714.00","2,621.70","2,654.10","2,705.00","2,704.95","2,673.65","2,964.00","1,872.95",537619,"1,43,74,06,668.45",36927
25-Jul-19,EQ,"2,619.80","2,666.00","2,607.25","2,599.05","2,657.55","2,654.10","2,645.55","2,964.00","1,872.95",516388,"1,36,61,28,055.00",39372
24-Jul-19,EQ,"2,595.00","2,611.00","2,555.00","2,599.35","2,605.95","2,599.05","2,579.14","2,964.00","1,872.95",453664,"1,17,00,64,256.30",27312
23-Jul-19,EQ,"2,640.00","2,644.65","2,580.45","2,632.50","2,598.00","2,599.35","2,602.39","2,964.00","1,872.95",480116,"1,24,94,49,317.95",36748
22-Jul-19,EQ,"2,619.00","2,642.00","2,600.20","2,613.15","2,629.10","2,632.50","2,625.50","2,964.00","1,872.95",349052,"91,64,35,050.05",26193
19-Jul-19,EQ,"2,659.95","2,680.00","2,604.05","2,655.55","2,622.00","2,613.15","2,632.31","2,964.00","1,872.95",468248,"1,23,25,71,689.55",35995
18-Jul-19,EQ,"2,665.25","2,679.85","2,630.00","2,666.30","2,647.00","2,655.55","2,652.44","2,964.00","1,872.95",434455,"1,15,23,65,607.05",31369
17-Jul-19,EQ,"2,665.60","2,687.90","2,642.45","2,676.50","2,666.00","2,666.30","2,664.54","2,964.00","1,872.95",473536,"1,26,17,57,040.15",23857
16-Jul-19,EQ,"2,622.65","2,684.00","2,603.20","2,627.60","2,674.90","2,676.50","2,654.86","2,964.00","1,872.95",592319,"1,57,25,22,912.85",35706
15-Jul-19,EQ,"2,630.05","2,670.65","2,612.20","2,628.60","2,625.00","2,627.60","2,633.94","2,964.00","1,872.95",499554,"1,31,57,95,738.70",35763
12-Jul-19,EQ,"2,648.00","2,660.25","2,585.15","2,653.05","2,630.00","2,628.60","2,626.44","2,964.00","1,872.95",661837,"1,73,82,73,599.20",37292
11-Jul-19,EQ,"2,586.00","2,662.00","2,585.15","2,584.65","2,647.00","2,653.05","2,643.76","2,964.00","1,872.95",780105,"2,06,24,13,455.35",35656
10-Jul-19,EQ,"2,594.00","2,602.90","2,572.40","2,598.85","2,585.50","2,584.65","2,585.39","2,964.00","1,872.95",311159,"80,44,66,815.85",21785
09-Jul-19,EQ,"2,592.00","2,625.00","2,571.30","2,595.70","2,594.25","2,598.85","2,602.15","2,964.00","1,872.95",408296,"1,06,24,47,426.80",24435
08-Jul-19,EQ,"2,585.10","2,620.00","2,559.00","2,600.95","2,590.00","2,595.70","2,591.93","2,964.00","1,872.95",470575,"1,21,96,98,805.55",18267
05-Jul-19,EQ,"2,610.00","2,619.50","2,593.55","2,602.40","2,598.00","2,600.95","2,605.88","2,964.00","1,872.95",491715,"1,28,13,52,507.50",16424
04-Jul-19,EQ,"2,601.10","2,620.00","2,593.05","2,596.70","2,601.00","2,602.40","2,608.10","2,964.00","1,872.95",368100,"96,00,40,498.95",17439
03-Jul-19,EQ,"2,636.95","2,636.95","2,580.00","2,627.65","2,592.80","2,596.70","2,593.92","2,964.00","1,872.95",626598,"1,62,53,47,224.40",34578
02-Jul-19,EQ,"2,657.00","2,661.95","2,615.60","2,654.85","2,628.00","2,627.65","2,634.71","2,964.00","1,872.95",666682,"1,75,65,16,499.40",37080
01-Jul-19,EQ,"2,567.10","2,675.00","2,567.10","2,550.45","2,653.95","2,654.85","2,631.71","2,964.00","1,872.95",1118522,"2,94,36,28,174.05",54451
28-Jun-19,EQ,"2,590.00","2,615.00","2,536.80","2,565.60","2,559.30","2,550.45","2,582.35","2,964.00","1,872.95",859777,"2,22,02,47,978.35",49777
27-Jun-19,EQ,"2,578.90","2,578.90","2,543.90","2,578.95","2,570.00","2,565.60","2,561.68","2,964.00","1,872.95",465861,"1,19,33,88,729.50",31929
26-Jun-19,EQ,"2,534.95","2,587.45","2,512.70","2,536.05","2,580.00","2,578.95","2,566.05","2,964.00","1,872.95",501267,"1,28,62,76,704.50",27608
25-Jun-19,EQ,"2,502.10","2,552.45","2,488.05","2,513.40","2,538.00","2,536.05","2,534.51","2,964.00","1,872.95",437218,"1,10,81,34,394.70",30439
24-Jun-19,EQ,"2,524.00","2,532.00","2,504.65","2,551.55","2,506.10","2,513.40","2,518.22","2,964.00","1,872.95",452261,"1,13,88,94,888.05",33056
21-Jun-19,EQ,"2,560.00","2,575.00","2,523.55","2,564.80","2,550.15","2,551.55","2,545.14","2,964.00","1,872.95",579138,"1,47,39,86,257.95",37323
20-Jun-19,EQ,"2,550.00","2,577.25","2,518.00","2,550.85","2,568.95","2,564.80","2,546.45","2,964.00","1,872.95",568148,"1,44,67,61,148.55",41379
19-Jun-19,EQ,"2,584.00","2,590.85","2,537.50","2,591.25","2,549.00","2,550.85","2,568.33","2,964.00","1,872.95",845595,"2,17,17,70,225.20",31908
18-Jun-19,EQ,"2,555.00","2,600.00","2,542.05","2,554.15","2,584.05","2,591.25","2,577.61","2,964.00","1,872.95",665057,"1,71,42,58,933.40",27132
17-Jun-19,EQ,"2,567.00","2,580.45","2,538.60","2,565.15","2,555.15","2,554.15","2,553.65","2,964.00","1,872.95",526924,"1,34,55,78,277.05",37428
14-Jun-19,EQ,"2,582.00","2,582.00","2,529.00","2,588.25","2,561.60","2,565.15","2,555.61","2,964.00","1,872.95",689207,"1,76,13,47,726.55",41149
13-Jun-19,EQ,"2,591.00","2,602.60","2,557.40","2,589.70","2,589.05","2,588.25","2,578.00","2,964.00","1,872.95",368693,"95,04,90,686.05",35011
12-Jun-19,EQ,"2,612.00","2,628.80","2,572.50","2,605.85","2,591.00","2,589.70","2,596.55","2,964.00","1,872.95",528873,"1,37,32,45,402.55",33739
11-Jun-19,EQ,"2,635.95","2,635.95","2,593.50","2,629.25","2,611.00","2,605.85","2,608.12","2,964.00","1,872.95",521153,"1,35,92,27,026.30",42036
10-Jun-19,EQ,"2,608.10","2,637.80","2,569.65","2,580.70","2,631.00","2,629.25","2,604.32","2,964.00","1,872.95",622985,"1,62,24,54,241.55",33414
07-Jun-19,EQ,"2,650.00","2,656.15","2,555.25","2,657.30","2,580.00","2,580.70","2,588.87","2,964.00","1,872.95",782434,"2,02,56,21,748.10",52539
06-Jun-19,EQ,"2,701.55","2,709.90","2,644.00","2,665.35","2,655.90","2,657.30","2,668.85","2,964.00","1,872.95",608496,"1,62,39,84,362.65",32651
04-Jun-19,EQ,"2,750.00","2,798.45","2,400.00","2,724.10","2,657.95","2,665.35","2,689.01","2,964.00","1,872.95",2438393,"6,55,68,54,242.90",123406
03-Jun-19,EQ,"2,679.80","2,739.00","2,652.40","2,678.35","2,723.40","2,724.10","2,705.18","2,964.00","1,872.95",558848,"1,51,17,83,028.25",23368
31-May-19,EQ,"2,659.50","2,688.00","2,626.40","2,652.40","2,671.00","2,678.35","2,668.43","2,964.00","1,872.95",939491,"2,50,69,64,865.60",47430
30-May-19,EQ,"2,613.00","2,659.90","2,593.35","2,610.75","2,650.05","2,652.40","2,637.06","2,964.00","1,872.95",727619,"1,91,87,75,476.20",45438
29-May-19,EQ,"2,650.00","2,650.00","2,592.45","2,651.95","2,607.50","2,610.75","2,613.39","2,964.00","1,872.95",774498,"2,02,40,68,004.80",36470
28-May-19,EQ,"2,665.00","2,684.00","2,626.40","2,658.00","2,651.70","2,651.95","2,653.94","2,964.00","1,872.95",1252297,"3,32,35,26,487.50",68649
27-May-19,EQ,"2,664.00","2,669.00","2,632.45","2,663.90","2,658.15","2,658.00","2,651.94","2,964.00","1,872.95",340656,"90,34,00,693.85",19527
24-May-19,EQ,"2,650.00","2,673.95","2,626.20","2,637.30","2,662.00","2,663.90","2,654.56","2,964.00","1,872.95",471150,"1,25,06,94,106.05",30920
23-May-19,EQ,"2,680.00","2,699.90","2,626.40","2,657.75","2,630.00","2,637.30","2,658.25","2,964.00","1,872.95",546632,"1,45,30,81,853.05",43628
22-May-19,EQ,"2,664.90","2,679.90","2,621.85","2,667.00","2,670.00","2,657.75","2,655.71","2,964.00","1,872.95",765196,"2,03,21,36,221.80",47900
21-May-19,EQ,"2,594.00","2,699.95","2,594.00","2,589.40","2,665.00","2,667.00","2,673.19","2,964.00","1,872.95",2008336,"5,36,86,57,940.75",104334
20-May-19,EQ,"2,778.00","2,779.00","2,542.55","2,745.00","2,594.00","2,589.40","2,595.53","2,964.00","1,872.95",2659265,"6,90,21,89,650.85",130910
17-May-19,EQ,"2,791.00","2,810.00","2,667.45","2,801.00","2,724.75","2,745.00","2,755.78","2,964.00","1,872.95",1160721,"3,19,86,87,548.90",66208
16-May-19,EQ,"2,813.15","2,826.35","2,760.20","2,813.55","2,810.00","2,801.00","2,795.57","2,964.00","1,872.95",385300,"1,07,71,34,248.50",32877
15-May-19,EQ,"2,811.00","2,853.85","2,792.00","2,807.60","2,812.10","2,813.55","2,826.31","2,964.00","1,872.95",478805,"1,35,32,52,521.75",38179
14-May-19,EQ,"2,785.80","2,827.00","2,760.05","2,802.75","2,812.00","2,807.60","2,798.21","2,964.00","1,872.95",484950,"1,35,69,94,306.45",27142
13-May-19,EQ,"2,850.05","2,859.95","2,777.65","2,876.40","2,801.15","2,802.75","2,828.01","2,964.00","1,872.95",659200,"1,86,42,23,577.30",30574
10-May-19,EQ,"2,908.00","2,917.20","2,866.35","2,900.60","2,873.00","2,876.40","2,883.47","2,964.00","1,872.95",339092,"97,77,60,484.45",27127
09-May-19,EQ,"2,882.25","2,909.30","2,838.60","2,900.50","2,908.40","2,900.60","2,868.41","2,964.00","1,872.95",731120,"2,09,71,50,261.90",40021
08-May-19,EQ,"2,943.00","2,947.80","2,882.60","2,942.45","2,897.15","2,900.50","2,905.23","2,964.00","1,872.95",450398,"1,30,85,11,622.15",33704
07-May-19,EQ,"2,936.00","2,952.00","2,925.25","2,920.60","2,942.50","2,942.45","2,941.98","2,964.00","1,872.95",458140,"1,34,78,36,995.40",32395
06-May-19,EQ,"2,896.95","2,929.95","2,888.00","2,907.45","2,916.50","2,920.60","2,914.05","2,964.00","1,872.95",411016,"1,19,77,22,959.70",20237
03-May-19,EQ,"2,910.10","2,932.75","2,890.70","2,919.90","2,906.10","2,907.45","2,909.97","2,964.00","1,872.95",364533,"1,06,07,79,581.85",23615
02-May-19,EQ,"2,925.00","2,964.00","2,905.00","2,933.75","2,906.65","2,919.90","2,938.67","2,964.00","1,872.95",588092,"1,72,82,05,884.65",41762
30-Apr-19,EQ,"2,903.95","2,950.00","2,895.30","2,892.25","2,933.80","2,933.75","2,930.99","2,953.50","1,872.95",601275,"1,76,23,32,376.25",60244
26-Apr-19,EQ,"2,934.00","2,953.50","2,875.55","2,924.90","2,895.15","2,892.25","2,910.96","2,953.50","1,872.95",925723,"2,69,47,44,693.80",38640
25-Apr-19,EQ,"2,851.65","2,940.00","2,839.45","2,859.40","2,936.70","2,924.90","2,907.99","2,940.00","1,872.95",1087724,"3,16,30,89,128.70",54646
24-Apr-19,EQ,"2,835.00","2,875.00","2,813.10","2,822.15","2,853.70","2,859.40","2,841.85","2,878.00","1,872.95",748185,"2,12,62,30,231.40",53828
23-Apr-19,EQ,"2,800.50","2,832.65","2,800.50","2,795.70","2,822.30","2,822.15","2,822.51","2,878.00","1,872.95",475888,"1,34,32,00,575.75",27902
22-Apr-19,EQ,"2,810.00","2,819.95","2,775.00","2,799.10","2,797.95","2,795.70","2,797.70","2,878.00","1,872.95",347230,"97,14,44,262.40",18450
18-Apr-19,EQ,"2,827.95","2,827.95","2,791.35","2,825.10","2,802.50","2,799.10","2,804.40","2,878.00","1,872.95",433608,"1,21,60,09,491.25",58667
16-Apr-19,EQ,"2,831.00","2,840.00","2,807.00","2,792.80","2,823.60","2,825.10","2,824.13","2,878.00","1,872.95",771487,"2,17,87,76,505.20",40270
15-Apr-19,EQ,"2,821.60","2,829.80","2,781.00","2,807.05","2,790.15","2,792.80","2,796.19","2,878.00","1,872.95",556519,"1,55,61,32,685.60",29474
12-Apr-19,EQ,"2,800.00","2,821.00","2,786.05","2,811.75","2,796.25","2,807.05","2,807.51","2,878.00","1,872.95",606222,"1,70,19,71,539.80",42272
11-Apr-19,EQ,"2,772.65","2,815.00","2,757.85","2,765.00","2,808.00","2,811.75","2,798.87","2,878.00","1,872.95",637345,"1,78,38,44,342.05",37852
10-Apr-19,EQ,"2,752.15","2,835.90","2,746.10","2,753.30","2,761.05","2,765.00","2,789.00","2,878.00","1,872.95",1077211,"3,00,43,37,677.40",62976
09-Apr-19,EQ,"2,764.00","2,765.95","2,736.90","2,763.70","2,751.55","2,753.30","2,748.04","2,878.00","1,872.95",413081,"1,13,51,62,735.70",29304
08-Apr-19,EQ,"2,760.00","2,780.00","2,745.50","2,754.35","2,761.00","2,763.70","2,762.75","2,878.00","1,872.95",307007,"84,81,84,947.55",26062
05-Apr-19,EQ,"2,775.80","2,778.00","2,742.50","2,771.35","2,752.95","2,754.35","2,756.40","2,878.00","1,872.95",445093,"1,22,68,52,680.60",38302
04-Apr-19,EQ,"2,772.75","2,792.55","2,753.50","2,765.20","2,770.00","2,771.35","2,775.02","2,878.00","1,872.95",438496,"1,21,68,36,938.85",46123
03-Apr-19,EQ,"2,808.00","2,808.80","2,758.45","2,798.75","2,768.95","2,765.20","2,779.15","2,878.00","1,872.95",368516,"1,02,41,59,457.65",32686
02-Apr-19,EQ,"2,804.00","2,820.00","2,780.00","2,794.80","2,792.00","2,798.75","2,794.17","2,878.00","1,872.95",588391,"1,64,40,66,534.50",56964
01-Apr-19,EQ,"2,798.95","2,822.75","2,782.00","2,780.25","2,800.00","2,794.80","2,802.30","2,878.00","1,872.95",791811,"2,21,88,88,349.65",41556
29-Mar-19,EQ,"2,739.70","2,787.95","2,733.20","2,717.20","2,782.00","2,780.25","2,761.72","2,878.00","1,872.95",578347,"1,59,72,32,270.75",38492
28-Mar-19,EQ,"2,774.70","2,774.70","2,708.00","2,765.05","2,723.00","2,717.20","2,723.62","2,878.00","1,872.95",663559,"1,80,72,82,799.20",39918
27-Mar-19,EQ,"2,781.05","2,814.00","2,744.10","2,782.35","2,764.00","2,765.05","2,787.77","2,878.00","1,872.95",659032,"1,83,72,31,440.25",34571
26-Mar-19,EQ,"2,791.00","2,793.95","2,762.50","2,780.95","2,776.65","2,782.35","2,779.31","2,878.00","1,872.95",484102,"1,34,54,68,982.20",30991
25-Mar-19,EQ,"2,744.90","2,798.00","2,726.75","2,751.30","2,766.00","2,780.95","2,775.47","2,878.00","1,872.95",1009863,"2,80,28,47,772.15",43327
22-Mar-19,EQ,"2,779.00","2,779.00","2,738.50","2,751.65","2,749.25","2,751.30","2,755.10","2,878.00","1,872.95",685401,"1,88,83,45,631.15",42012
20-Mar-19,EQ,"2,709.00","2,760.00","2,709.00","2,708.70","2,757.85","2,751.65","2,744.91","2,878.00","1,872.95",1151949,"3,16,20,01,436.15",58163
19-Mar-19,EQ,"2,670.00","2,717.25","2,669.45","2,669.45","2,713.00","2,708.70","2,704.57","2,878.00","1,872.95",918056,"2,48,29,49,526.30",43837
18-Mar-19,EQ,"2,658.40","2,674.30","2,643.15","2,658.90","2,660.00","2,669.45","2,660.60","2,878.00","1,872.95",454563,"1,20,94,09,034.30",22546
15-Mar-19,EQ,"2,655.50","2,693.75","2,640.95","2,647.90","2,657.95","2,658.90","2,665.32","2,878.00","1,872.95",1436054,"3,82,75,37,640.65",46009
14-Mar-19,EQ,"2,655.85","2,670.90","2,616.00","2,655.85","2,647.95","2,647.90","2,637.62","2,878.00","1,872.95",483712,"1,27,58,50,651.05",37307
13-Mar-19,EQ,"2,663.00","2,710.00","2,644.60","2,666.85","2,655.00","2,655.85","2,685.16","2,878.00","1,872.95",704078,"1,89,05,58,573.45",43330
12-Mar-19,EQ,"2,647.00","2,676.00","2,638.00","2,626.15","2,663.00","2,666.85","2,660.08","2,878.00","1,872.95",544868,"1,44,93,92,016.90",30259
11-Mar-19,EQ,"2,628.00","2,656.00","2,611.05","2,615.05","2,630.00","2,626.15","2,633.82","2,878.00","1,872.95",1113712,"2,93,33,16,353.55",36068
08-Mar-19,EQ,"2,668.00","2,685.95","2,606.50","2,680.75","2,623.00","2,615.05","2,636.09","2,878.00","1,872.95",684806,"1,80,52,07,639.00",31680
07-Mar-19,EQ,"2,690.00","2,725.90","2,668.90","2,693.65","2,669.10","2,680.75","2,701.16","2,878.00","1,872.95",916759,"2,47,63,08,547.90",39663
06-Mar-19,EQ,"2,660.60","2,708.50","2,656.65","2,654.10","2,692.50","2,693.65","2,688.58","2,878.00","1,872.95",852395,"2,29,17,30,510.05",39494
05-Mar-19,EQ,"2,635.00","2,668.80","2,604.60","2,646.00","2,660.00","2,654.10","2,632.79","2,878.00","1,872.95",646711,"1,70,26,56,142.80",37878
01-Mar-19,EQ,"2,638.00","2,657.10","2,580.05","2,631.65","2,648.00","2,646.00","2,616.79","2,878.00","1,872.95",885795,"2,31,79,39,567.35",49859
28-Feb-19,EQ,"2,669.00","2,669.00","2,615.25","2,646.90","2,619.00","2,631.65","2,644.94","2,878.00","1,872.95",669759,"1,77,14,74,762.10",41838
27-Feb-19,EQ,"2,664.50","2,683.00","2,630.05","2,647.80","2,645.50","2,646.90","2,660.37","2,878.00","1,872.95",793098,"2,10,99,31,399.65",45839
26-Feb-19,EQ,"2,653.90","2,659.90","2,628.95","2,666.90","2,641.00","2,647.80","2,646.73","2,878.00","1,872.95",1013114,"2,68,14,34,213.30",42155
25-Feb-19,EQ,"2,640.25","2,694.95","2,622.80","2,639.50","2,656.00","2,666.90","2,671.13","2,878.00","1,872.95",1275515,"3,40,70,68,135.85",60493
22-Feb-19,EQ,"2,584.75","2,650.00","2,555.70","2,586.30","2,630.00","2,639.50","2,615.24","2,878.00","1,872.95",1378159,"3,60,42,22,549.50",59939
21-Feb-19,EQ,"2,550.00","2,606.00","2,519.85","2,525.15","2,604.05","2,586.30","2,547.36","2,878.00","1,872.95",1310397,"3,33,80,49,135.85",59922
20-Feb-19,EQ,"2,574.90","2,584.00","2,508.55","2,536.90","2,528.00","2,525.15","2,532.49","2,878.00","1,872.95",1559722,"3,94,99,88,141.20",79284
19-Feb-19,EQ,"2,583.95","2,610.00","2,505.10","2,565.55","2,537.00","2,536.90","2,547.16","2,878.00","1,872.95",2269798,"5,78,15,32,302.70",93327
18-Feb-19,EQ,"2,650.00","2,689.65","2,545.05","2,563.35","2,564.05","2,565.55","2,594.96","2,878.00","1,872.95",2687581,"6,97,41,67,520.50",137088
15-Feb-19,EQ,"2,660.00","2,660.00","1,872.95","2,667.25","2,555.95","2,563.35","2,453.96","2,878.00","1,872.95",6756271,"16,57,95,94,361.20",354965
14-Feb-19,EQ,"2,648.70","2,674.95","2,616.00","2,648.70","2,660.00","2,667.25","2,647.77","2,878.00","1,887.00",597409,"1,58,18,01,546.65",38745
13-Feb-19,EQ,"2,665.00","2,681.75","2,632.00","2,652.50","2,652.50","2,648.70","2,647.88","2,878.00","1,887.00",676457,"1,79,11,74,967.95",42602
12-Feb-19,EQ,"2,619.00","2,676.45","2,584.00","2,615.35","2,663.00","2,652.50","2,632.82","2,878.00","1,887.00",1309324,"3,44,72,17,768.70",67209
11-Feb-19,EQ,"2,660.10","2,707.95","2,559.35","2,769.70","2,615.00","2,615.35","2,625.58","2,878.00","1,887.00",1895462,"4,97,66,78,911.95",102722
08-Feb-19,EQ,"2,818.00","2,818.00","2,751.65","2,821.80","2,776.20","2,769.70","2,770.78","2,878.00","1,887.00",714193,"1,97,88,70,066.65",27135
07-Feb-19,EQ,"2,791.00","2,835.00","2,791.00","2,789.70","2,821.80","2,821.80","2,817.55","2,878.00","1,887.00",561804,"1,58,29,13,248.30",28363
06-Feb-19,EQ,"2,816.00","2,816.00","2,761.00","2,821.45","2,792.00","2,789.70","2,781.13","2,878.00","1,887.00",881795,"2,45,23,89,301.75",44911
05-Feb-19,EQ,"2,775.20","2,859.85","2,773.00","2,735.20","2,817.05","2,821.45","2,810.73","2,878.00","1,887.00",1653331,"4,64,70,71,404.35",78972
04-Feb-19,EQ,"2,807.90","2,878.00","2,715.25","2,791.25","2,735.25","2,735.20","2,806.62","2,878.00","1,887.00",2149582,"6,03,30,56,426.40",99783
01-Feb-19,EQ,"2,717.70","2,819.00","2,715.15","2,720.80","2,811.05","2,791.25","2,759.72","2,819.00","1,887.00",1450995,"4,00,43,39,246.25",76667
31-Jan-19,EQ,"2,665.00","2,728.55","2,651.00","2,665.40","2,718.15","2,720.80","2,692.97","2,749.95","1,887.00",1231518,"3,31,64,39,590.55",72684
30-Jan-19,EQ,"2,655.05","2,680.00","2,637.45","2,666.45","2,654.65","2,665.40","2,658.40","2,749.95","1,887.00",657014,"1,74,66,04,753.75",47687
29-Jan-19,EQ,"2,616.00","2,684.00","2,603.00","2,624.75","2,660.00","2,666.45","2,664.35","2,749.95","1,887.00",867696,"2,31,18,45,935.95",51985
28-Jan-19,EQ,"2,671.90","2,671.90","2,597.05","2,672.40","2,627.25","2,624.75","2,637.26","2,749.95","1,887.00",684994,"1,80,65,10,426.50",45191
25-Jan-19,EQ,"2,670.50","2,691.00","2,645.50","2,668.45","2,662.00","2,672.40","2,673.45","2,749.95","1,887.00",609282,"1,62,88,82,931.50",32973
24-Jan-19,EQ,"2,642.05","2,674.70","2,642.05","2,646.75","2,668.25","2,668.45","2,663.21","2,749.95","1,887.00",611565,"1,62,87,28,727.85",52031
23-Jan-19,EQ,"2,639.85","2,660.00","2,630.00","2,640.30","2,641.50","2,646.75","2,647.18","2,749.95","1,887.00",754526,"1,99,73,65,708.80",41722
22-Jan-19,EQ,"2,599.10","2,645.00","2,589.95","2,599.80","2,639.20","2,640.30","2,625.23","2,749.95","1,887.00",776066,"2,03,73,52,619.30",59467
21-Jan-19,EQ,"2,605.00","2,642.00","2,581.80","2,596.80","2,593.90","2,599.80","2,621.13","2,749.95","1,887.00",595064,"1,55,97,42,817.40",43260
18-Jan-19,EQ,"2,605.00","2,629.35","2,594.50","2,619.15","2,600.00","2,596.80","2,605.34","2,749.95","1,887.00",536273,"1,39,71,75,683.75",26318
